,solID,nrmse,decomp.rssd,MAPE_train,KL_Divergence,,CD,CE,CF,DE,DF,EF 
356,1_40_5,0.060491799,0.587447654,0.080869976,0.036664715,,,,,,,
357,1_40_6,0.060151878,0.449621326,0.080861505,0.049557637,,,,,,,
358,1_40_7,0.100339145,0.643000215,0.164993625,0.254084427,,,,,,,
359,1_40_8,0.051861424,0.646495921,0.056914326,0.021362167,,,,,,,
360,1_40_9,0.054262954,0.627710753,0.065275577,0.032551005,,,,,,,
361,1_41_1,0.052069927,0.585636391,0.058464371,0.02124701,,,,,,,
362,1_41_2,0.063870123,0.688466042,0.089542133,0.047747376,,,,,,,
363,1_41_3,0.069287868,0.528748,0.101841825,0.067256224,,,,,,,
364,1_41_4,0.057539053,0.64263351,0.07418897,0.025474283,,,,,,,
365,1_41_5,0.054067534,0.504918553,0.064207637,0.02101733,,,,,,,
366,1_41_6,0.051536763,0.406862551,0.053207872,0.030388109,,,,,,,
367,1_41_7,0.094633088,0.569496469,0.155288317,0.230270717,,,,,,,
368,1_41_8,0.10430438,0.653731847,0.172923719,0.268962934,,,,,,,
369,1_41_9,0.057180213,0.62142187,0.073120785,0.027741009,,,,,,,
370,1_42_1,0.054081664,0.536964603,0.064524342,0.019337762,,,,,,,
371,1_42_2,0.062432616,0.652189908,0.085606783,0.051900032,,,,,,,
372,1_42_3,0.055314415,0.564633998,0.068155228,0.084649506,,,,,,,
373,1_42_4,0.061029161,0.693028431,0.08267917,0.044064466,,,,,,,
374,1_42_5,0.180305613,0.726847232,0.319484388,0.951685073,,,,,,,
375,1_42_6,0.059012228,0.402946998,0.077648684,0.048814135,,,,,,,
376,1_42_7,0.051171808,0.677223232,0.054268827,0.050777787,,,,,,,
377,1_42_8,0.0702987,0.63425586,0.103675909,0.066742597,,,,,,,
378,1_42_9,0.070969336,0.553662897,0.104618728,0.083123696,,,,,,,
379,1_43_1,0.161578948,0.737972798,0.283911189,0.72892735,,,,,,,
380,1_43_2,0.051677953,0.458742828,0.055642907,0.047168749,,,,,,,
381,1_43_3,0.051088174,0.579087297,0.051754569,0.004171354,,,,,,,
382,1_43_4,0.060964268,0.614157928,0.082407257,0.043528217,,,,,,,
383,1_43_5,0.058862717,0.422613413,0.077479099,0.04830477,,,,,,,
384,1_43_6,0.051664934,0.6196851,0.055834952,0.077268882,,,,,,,
385,1_43_7,0.052451363,0.58523001,0.059967722,0.038568331,,,,,,,
386,1_43_8,0.059974734,0.602154164,0.079934622,0.032667775,,,,,,,
387,1_43_9,0.060062524,0.659115004,0.080191477,0.037722631,,,,,,,
388,1_44_1,0.099624217,0.549197556,0.164059538,0.242626958,,,,,,,
389,1_44_2,0.051436702,0.602250784,0.0532982,0.007084722,,,,,,,
390,1_44_3,0.054630228,0.420606418,0.065748423,0.020444538,,,,,,,
391,1_44_4,0.051446993,0.573508566,0.055339595,0.016563354,,,,,,,
392,1_44_5,0.063642825,0.69687867,0.089003735,0.041779117,,,,,,,
393,1_44_6,0.069226673,0.521598748,0.100963583,0.06921595,,,,,,,
394,1_44_7,0.052392086,0.499548737,0.059201086,0.053236062,,,,,,,
395,1_44_8,0.053880489,0.583356427,0.064266602,0.052039528,,,,,,,
396,1_44_9,0.051270968,0.491994667,0.051178054,0.01640177,,,,,,,
397,1_45_1,0.06086942,0.697496304,0.082148356,0.048950564,,,,,,,
398,1_45_2,0.10472107,0.667500786,0.174294364,0.271338868,,,,,,,
399,1_45_3,0.057182122,0.621962085,0.073101384,0.026358984,,,,,,,
400,1_45_4,0.051471352,0.491224981,0.053504492,0.011284695,,,,,,,
401,1_45_5,0.053312876,0.629926125,0.06262869,0.026667333,,,,,,,
402,1_45_6,0.052755601,0.539535094,0.060697264,0.025050859,,,,,,,
403,1_45_7,0.06092016,0.679661043,0.082757426,0.038245794,,,,,,,
404,1_45_8,0.108677775,0.639772105,0.181875444,0.314064951,,,,,,,
405,1_45_9,0.058927347,0.404026004,0.077661038,0.048423243,,,,,,,
406,1_46_1,0.054834673,0.661508394,0.066763267,0.029101671,,,,,,,
407,1_46_2,0.06091054,0.510797683,0.082430182,0.033908435,,,,,,,
408,1_46_3,0.070760121,0.545755723,0.104400371,0.089125283,,,,,,,
409,1_46_4,0.160469587,0.677577917,0.281578037,0.733058217,,,,,,,
410,1_46_5,0.051115765,0.563079319,0.052153149,0.008993502,,,,,,,
411,1_46_6,0.05614864,0.692407185,0.069498384,0.024321006,,,,,,,
412,1_46_7,0.05508335,0.573731306,0.067254395,0.027640261,,,,,,,
413,1_46_8,0.053124016,0.492362087,0.061699778,0.070409594,,,,,,,
414,1_46_9,0.051002065,0.630544741,0.051640029,0.01287211,,,,,,,
415,1_47_1,0.051254429,0.669030056,0.05395384,0.010638957,,,,,,,
416,1_47_2,0.051426404,0.557808698,0.054807384,0.013135696,,,,,,,
417,1_47_3,0.051560991,0.60623386,0.055469275,0.035484835,,,,,,,
418,1_47_4,0.062252748,0.693181004,0.085402732,0.058701044,,,,,,,
419,1_47_5,0.051512424,0.624173212,0.055365323,0.09914385,,,,,,,
420,1_47_6,0.054378775,0.480550379,0.064575548,0.026852652,,,,,,,
421,1_47_7,0.051330554,0.598724195,0.055296047,0.005211557,,,,,,,
422,1_47_8,0.063927864,0.694646538,0.089164845,0.042668039,,,,,,,
423,1_47_9,0.069060396,0.679696853,0.100596608,0.068672481,,,,,,,
424,1_48_1,0.05243657,0.523039131,0.059271986,0.017896558,,,,,,,
425,1_48_2,0.051209406,0.64740052,0.054322416,0.013690549,,,,,,,
426,1_48_3,0.050883414,0.610557318,0.050403949,0.011555304,,,,,,,
427,1_48_4,0.094592827,0.569473979,0.15526472,0.238316274,,,,,,,
428,1_48_5,0.065457229,0.622767413,0.092928813,0.051666148,,,,,,,
429,1_48_6,0.065573467,0.574451069,0.093101549,0.052783826,,,,,,,
430,1_48_7,0.051805151,0.556510932,0.05575202,0.030759905,,,,,,,
431,1_48_8,0.05154314,0.666450123,0.054667964,0.064509793,,,,,,,
432,1_48_9,0.053136623,0.544854982,0.061477496,0.02646928,,,,,,,
433,1_49_1,0.053473748,0.678885212,0.063468695,0.017377216,,,,,,,
434,1_49_2,0.063971966,0.609195841,0.090424361,0.052896523,,,,,,,
435,1_49_3,0.058897912,0.401022164,0.07797241,0.042797058,,,,,,,
436,1_49_4,0.051090373,0.643556104,0.05351251,0.007401178,,,,,,,
437,1_49_5,0.060907014,0.512337994,0.082411053,0.037557322,,,,,,,
438,1_49_6,0.071200735,0.722207877,0.105216535,0.097569545,,,,,,,
439,1_49_7,0.095043515,0.583312167,0.155087992,0.222648698,,,,,,,
440,1_49_8,0.051115765,0.563079319,0.052153149,0.008993502,,,,,,,
441,1_49_9,0.051164918,0.578204723,0.052032191,0.010306465,,,,,,,
442,1_50_1,0.051550498,0.550330607,0.054619952,0.008675309,,,,,,,
443,1_50_2,0.053105526,0.492841899,0.061609606,0.064317101,,,,,,,
444,1_50_3,0.051205257,0.697822434,0.053990476,0.004728783,,,,,,,
445,1_50_4,0.059660298,0.595639797,0.079056217,0.030282926,,,,,,,
446,1_50_5,0.051434751,0.560016565,0.054823341,0.034204855,,,,,,,
447,1_50_6,0.051527916,0.607917751,0.055524889,0.028090798,,,,,,,
448,1_50_7,0.051553358,0.657831496,0.055151205,0.018802277,,,,,,,
449,1_50_8,0.050999802,0.724271482,0.052395403,0.01048022,,,,,,,
450,1_50_9,0.054196773,0.47405777,0.064198139,0.030354554,,,,,,,
451,1_51_1,0.050658235,0.707496847,0.051628269,0.012083828,,,,,,,
452,1_51_2,0.063702246,0.686484205,0.089218193,0.048435737,,,,,,,
453,1_51_3,0.056345271,0.675317445,0.069984278,0.020605504,,,,,,,
454,1_51_4,0.052680605,0.497628212,0.05975142,0.068864017,,,,,,,
455,1_51_5,0.051748693,0.699265778,0.058079492,0.036231178,,,,,,,
456,1_51_6,0.051287075,0.594558558,0.054257291,0.024688031,,,,,,,
457,1_51_7,0.062249505,0.482570706,0.086455829,0.052283106,,,,,,,
458,1_51_8,0.064639537,0.527775336,0.091875522,0.052630253,,,,,,,
459,1_51_9,0.057199343,0.646064971,0.073077314,0.027925568,,,,,,,
460,1_52_1,0.051203944,0.649671967,0.052924471,0.004452071,,,,,,,
461,1_52_2,0.053391124,0.64925468,0.062684054,0.016081063,,,,,,,
462,1_52_3,0.050944709,0.558240166,0.053634767,0.010657547,,,,,,,
463,1_52_4,0.057780376,0.552716997,0.074636964,0.046669755,,,,,,,
464,1_52_5,0.056094183,0.618097612,0.069208251,0.045140579,,,,,,,
465,1_52_6,0.065691746,0.515320741,0.094017739,0.060419739,,,,,,,
466,1_52_7,0.050998497,0.614974829,0.05222836,0.005593798,,,,,,,
467,1_52_8,0.062620066,0.591651954,0.08648477,0.046183092,,,,,,,
468,1_52_9,0.061633946,0.525632789,0.083983351,0.044824087,,,,,,,
469,1_53_1,0.060899496,0.556876135,0.083178829,0.039810946,,,,,,,
470,1_53_2,0.051306071,0.423332339,0.052538993,0.004892946,,,,,,,
471,1_53_3,0.05671578,0.534531039,0.071042425,0.032730906,,,,,,,
472,1_53_4,0.051524225,0.55211577,0.054849168,0.007065316,,,,,,,
473,1_53_5,0.054573604,0.660824336,0.065436327,0.035667041,,,,,,,
474,1_53_6,0.050956947,0.65036639,0.05140655,0.007786605,,,,,,,
475,1_53_7,0.059695102,0.691836056,0.078885071,0.030437296,,,,,,,
476,1_53_8,0.051047135,0.58878952,0.052925117,0.005133532,,,,,,,
477,1_53_9,0.054007801,0.45304245,0.063797845,0.017730087,,,,,,,
478,1_54_1,0.057636717,0.534379379,0.074287156,0.044762169,,,,,,,
479,1_54_2,0.051147973,0.469559956,0.052707846,0.025575776,,,,,,,
480,1_54_3,0.054219926,0.479352202,0.063812968,0.019034231,,,,,,,
481,1_54_4,0.056308838,0.688267348,0.07005031,0.029029247,,,,,,,
482,1_54_5,0.051401326,0.652613889,0.055077381,0.035501688,,,,,,,
483,1_54_6,0.056467296,0.648657323,0.070940639,0.043245212,,,,,,,
484,1_54_7,0.051275241,0.659379231,0.054287025,0.02138935,,,,,,,
485,1_54_8,0.051050784,0.606081849,0.05386006,0.011056036,,,,,,,
486,1_54_9,0.050832352,0.603589556,0.051001013,0.014117101,,,,,,,
487,1_55_1,0.062103794,0.640119675,0.085884411,0.055999751,,,,,,,
488,1_55_2,0.052912008,0.701611407,0.060828075,0.011126321,,,,,,,
489,1_55_3,0.058449462,0.416082528,0.076897911,0.039551114,,,,,,,
490,1_55_4,0.051275203,0.636378714,0.052576993,0.003879,,,,,,,
491,1_55_5,0.050990376,0.654663671,0.05389485,0.007021408,,,,,,,
492,1_55_6,0.052999709,0.522233028,0.060937542,0.012542856,,,,,,,
493,1_55_7,0.051033907,0.661097298,0.053085804,0.017540691,,,,,,,
494,1_55_8,0.063965709,0.605645046,0.090220949,0.046029394,,,,,,,
495,1_55_9,0.058615096,0.599085067,0.077328866,0.039517269,,,,,,,
496,1_56_1,0.050993636,0.613819722,0.052237592,0.005464238,,,,,,,
497,1_56_2,0.061196142,0.515182641,0.082678602,0.032051551,,,,,,,
498,1_56_3,0.051640438,0.645954994,0.056453831,0.05580207,,,,,,,
499,1_56_4,0.053486212,0.536039516,0.061965902,0.015435674,,,,,,,
500,1_56_5,0.051081873,0.563093942,0.051858639,0.009496291,,,,,,,
501,1_56_6,0.05147207,0.653776866,0.053912246,0.008989903,,,,,,,
502,1_56_7,0.051702481,0.505991856,0.054567733,0.024440391,,,,,,,
503,1_56_8,0.054643512,0.662305276,0.065520782,0.025575581,,,,,,,
504,1_56_9,0.050787707,0.665649077,0.051154695,0.007813155,,,,,,,
505,1_57_1,0.051302956,0.6681054,0.054017021,0.018849112,,,,,,,
506,1_57_2,0.05121122,0.527589008,0.053828366,0.017091251,,,,,,,
507,1_57_3,0.057578157,0.482692923,0.074332291,0.035802534,,,,,,,
508,1_57_4,0.051562086,0.659446195,0.055145188,0.037005279,,,,,,,
509,1_57_5,0.057131723,0.448933545,0.072689822,0.037131791,,,,,,,
510,1_57_6,0.05583963,0.480023656,0.068449396,0.023749075,,,,,,,
511,1_57_7,0.050596888,0.710513597,0.051209088,0.024800718,,,,,,,
512,1_57_8,0.054882681,0.641216162,0.066866011,0.03675074,,,,,,,
513,1_57_9,0.056197867,0.701872086,0.070210482,0.01992609,,,,,,,
514,1_58_1,0.051156206,0.656493349,0.053141904,0.003731361,,,,,,,
515,1_58_2,0.051183993,0.567925209,0.053668841,0.012713132,,,,,,,
516,1_58_3,0.051196082,0.489667104,0.051480478,0.004905742,,,,,,,
517,1_58_4,0.051632281,0.624485476,0.05571265,0.038545185,,,,,,,
518,1_58_5,0.052902208,0.57701426,0.061389962,0.03363712,,,,,,,
519,1_58_6,0.051549814,0.592291503,0.054942297,0.029550997,,,,,,,
520,1_58_7,0.05067611,0.716005027,0.052268545,0.005736481,,,,,,,
521,1_58_8,0.051132244,0.737119042,0.054518874,0.025008042,,,,,,,
522,1_58_9,0.05860352,0.547705593,0.076332196,0.034562855,,,,,,,
523,1_59_1,0.051146462,0.587303598,0.053168273,0.02984293,,,,,,,
524,1_59_2,0.064571833,0.580483116,0.091410372,0.053789283,,,,,,,
525,1_59_3,0.058920567,0.408112491,0.078094187,0.041078586,,,,,,,
526,1_59_4,0.055023127,0.618623021,0.067446933,0.045865493,,,,,,,
527,1_59_5,0.052339011,0.522134463,0.059446054,0.051707857,,,,,,,
528,1_59_6,0.0542942,0.494156343,0.064262825,0.013809434,,,,,,,
529,1_59_7,0.057950602,0.540753445,0.075492497,0.042830544,,,,,,,
530,1_59_8,0.055865629,0.508404077,0.068671448,0.036049346,,,,,,,
531,1_59_9,0.051289609,0.557864754,0.052155701,0.023465353,,,,,,,
532,1_60_1,0.057105164,0.542071773,0.07261797,0.040361761,,,,,,,
533,1_60_2,0.05475606,0.646096563,0.06593266,0.023562164,,,,,,,
534,1_60_3,0.050943517,0.884630677,0.052611335,0.043042209,,,,,,,
535,1_60_4,0.051009455,0.696399098,0.05228668,0.00538981,,,,,,,
536,1_60_5,0.051090155,0.555967334,0.053312968,0.011429493,,,,,,,
537,1_60_6,0.051166696,0.46350089,0.052911015,0.00765216,,,,,,,
538,1_60_7,0.051787605,0.657027133,0.055486997,0.043698232,,,,,,,
539,1_60_8,0.051140092,0.494829288,0.051694094,0.024470382,,,,,,,
540,1_60_9,0.05845981,0.43696506,0.077040635,0.053520716,,,,,,,
541,1_61_1,0.050743698,0.677084485,0.051607795,0.003976494,,,,,,,
542,1_61_2,0.051427145,0.624117346,0.054228676,0.014957054,,,,,,,
543,1_61_3,0.054798452,0.483387575,0.066116909,0.041426994,,,,,,,
544,1_61_4,0.051179179,0.838352868,0.053110635,0.021970779,,,,,,,
545,1_61_5,0.051579592,0.583095015,0.054779016,0.04636276,,,,,,,
546,1_61_6,0.050676619,0.638274096,0.050731164,0.003597552,,,,,,,
547,1_61_7,0.051554384,0.634635862,0.055609669,0.050564142,,,,,,,
548,1_61_8,0.05114991,0.401517018,0.052519525,0.006050587,,,,,,,
549,1_61_9,0.051066526,0.545281516,0.051970484,0.007226533,,,,,,,
550,1_62_1,0.050803564,0.838254405,0.052494862,0.035809163,,,,,,,
551,1_62_2,0.051136845,0.636012587,0.054450418,0.050415418,,,,,,,
552,1_62_3,0.051890831,0.487343917,0.054950398,0.006440396,,,,,,,
553,1_62_4,0.051203519,0.585837155,0.05280757,0.022862581,,,,,,,
554,1_62_5,0.06408295,0.661016284,0.090398918,0.052367329,,,,,,,
555,1_62_6,0.059147108,0.383135561,0.078345955,0.042081812,,,,,,,
556,1_62_7,0.051211227,0.510355652,0.05377763,0.018155782,,,,,,,
557,1_62_8,0.052080282,0.678175808,0.059116467,0.009575666,,,,,,,
558,1_62_9,0.052052471,0.441639456,0.057516862,0.02602139,,,,,,,
559,1_63_1,0.0527951,0.624792553,0.061070563,0.008300057,,,,,,,
560,1_63_2,0.050904264,0.583194638,0.052900519,0.05584189,,,,,,,
561,1_63_3,0.050986079,0.609391584,0.051287763,0.044195094,,,,,,,
562,1_63_4,0.051700031,0.50553976,0.05458582,0.022730282,,,,,,,
563,1_63_5,0.054779629,0.645549486,0.065884908,0.021591213,,,,,,,
564,1_63_6,0.051075751,0.733498796,0.053851992,0.007019111,,,,,,,
565,1_63_7,0.051617463,0.454241255,0.054113744,0.006014014,,,,,,,
566,1_63_8,0.051028367,0.728916358,0.052951853,0.005349071,,,,,,,
567,1_63_9,0.050937517,0.763027033,0.053318135,0.048353351,,,,,,,
568,1_64_1,0.051245592,0.653270157,0.053190201,0.016356485,,,,,,,
569,1_64_2,0.051334304,0.662877637,0.054040837,0.039062961,,,,,,,
570,1_64_3,0.051647654,0.508003,0.054575966,0.011508827,,,,,,,
571,1_64_4,0.051022999,0.548228999,0.05188537,0.023703209,,,,,,,
572,1_64_5,0.05137703,0.657345162,0.055310769,0.046677162,,,,,,,
573,1_64_6,0.058991133,0.496746198,0.07809009,0.035830064,,,,,,,
574,1_64_7,0.051180087,0.838456322,0.053113968,0.019982879,,,,,,,
575,1_64_8,0.052022037,0.616255983,0.058584469,0.033310579,,,,,,,
576,1_64_9,0.050978059,0.460939371,0.051020401,0.002721626,,,,,,,
577,1_65_1,0.050671967,0.825045197,0.053393377,0.030545064,,,,,,,
578,1_65_2,0.057717183,0.566225675,0.074444669,0.030834923,,,,,,,
579,1_65_3,0.050888727,0.725222812,0.051997142,0.006931746,,,,,,,
580,1_65_4,0.050640686,0.846442064,0.052201912,0.005383517,,,,,,,
581,1_65_5,0.05077923,0.642678686,0.051319835,0.010522148,,,,,,,
582,1_65_6,0.051719462,0.540483581,0.054877783,0.006044015,,,,,,,
583,1_65_7,0.052320202,0.537327304,0.059361902,0.053155097,,,,,,,
584,1_65_8,0.064089342,0.685105721,0.090312421,0.063075601,,,,,,,
585,1_65_9,0.05863809,0.389588813,0.077243617,0.044571236,,,,,,,
586,1_66_1,0.058192265,0.558290533,0.075718534,0.022024646,,,,,,,
587,1_66_2,0.052061201,0.6812514,0.059080294,0.009821038,,,,,,,
588,1_66_3,0.051169199,0.595793327,0.0528694,0.035759898,,,,,,,
589,1_66_4,0.064251238,0.538140298,0.090704654,0.071343194,,,,,,,
590,1_66_5,0.051325203,0.520857275,0.052456303,0.026344353,,,,,,,
591,1_66_6,0.050774078,0.664126504,0.050663882,0.019256132,,,,,,,
592,1_66_7,0.051386728,0.665211638,0.055168811,0.023000201,,,,,,,
593,1_66_8,0.055087428,0.56409158,0.066509043,0.048079259,,,,,,,
594,1_66_9,0.051065543,0.730473288,0.053874867,0.012281217,,,,,,,
595,1_67_1,0.057057384,0.508273413,0.07265323,0.043067138,,,,,,,
596,1_67_2,0.051031275,0.629679438,0.05391542,0.006952213,,,,,,,
597,1_67_3,0.050845395,0.653344398,0.053271004,0.031427179,,,,,,,
598,1_67_4,0.051218957,0.647126867,0.053219047,0.017626046,,,,,,,
599,1_67_5,0.051794829,0.689568179,0.057908229,0.042873627,,,,,,,
600,1_67_6,0.056722434,0.491507048,0.071388219,0.026229181,,,,,,,
601,1_67_7,0.051029587,0.549416679,0.051665326,0.004132992,,,,,,,
602,1_67_8,0.055859869,0.626795712,0.070112116,0.044063405,,,,,,,
603,1_67_9,0.05448162,0.594566054,0.065304973,0.070722748,,,,,,,
604,1_68_1,0.050850351,0.83271553,0.050993416,0.003973255,,,,,,,
605,1_68_2,0.050940941,0.643017602,0.053935904,0.02300311,,,,,,,
606,1_68_3,0.050692704,0.642658831,0.050658907,0.00359917,,,,,,,
607,1_68_4,0.050907727,0.821821536,0.053267976,0.026005214,,,,,,,
608,1_68_5,0.051199857,0.403851823,0.052436256,0.004194345,,,,,,,
609,1_68_6,0.050866776,0.552143955,0.051648272,0.012529535,,,,,,,
610,1_68_7,0.050608987,0.863991296,0.052372993,0.008072263,,,,,,,
611,1_68_8,0.050933865,0.623790387,0.051330396,0.012148348,,,,,,,
612,1_68_9,0.056739631,0.666154926,0.071020507,0.057846987,,,,,,,
613,1_69_1,0.051196496,0.584181822,0.05281326,0.012342338,,,,,,,
614,1_69_2,0.053234059,0.576248652,0.062288298,0.06526899,,,,,,,
615,1_69_3,0.058651159,0.383475072,0.077248216,0.04484463,,,,,,,
616,1_69_4,0.050943919,0.610170728,0.052502129,0.018442008,,,,,,,
617,1_69_5,0.050773479,0.844236535,0.052971218,0.021849271,,,,,,,
618,1_69_6,0.051104497,0.71774627,0.054059273,0.04091085,,,,,,,
619,1_69_7,0.053300178,0.524099915,0.062000253,0.030547809,,,,,,,
620,1_69_8,0.050898773,0.747471021,0.051982773,0.006039963,,,,,,,
621,1_69_9,0.050786466,0.706019698,0.051638397,0.013700129,,,,,,,
622,1_70_1,0.051324901,0.757881375,0.054938704,0.023209079,,,,,,,
623,1_70_2,0.054714136,0.638131127,0.066741561,0.030161335,,,,,,,
624,1_70_3,0.051253287,0.480460726,0.052235422,0.008626531,,,,,,,
625,1_70_4,0.051807142,0.763903182,0.055064451,0.006713578,,,,,,,
626,1_70_5,0.058547589,0.469545567,0.075951116,0.021279206,,,,,,,
627,1_70_6,0.051020679,0.656649419,0.052787164,0.009029146,,,,,,,
628,1_70_7,0.051117108,0.658173084,0.053377492,0.005442569,,,,,,,
629,1_70_8,0.055577296,0.736106651,0.069184349,0.025150556,,,,,,,
630,1_70_9,0.051111852,0.462151732,0.053408692,0.00752282,,,,,,,
631,1_71_1,0.056638293,0.646419287,0.071826632,0.038945799,,,,,,,
632,1_71_2,0.053037399,0.509406476,0.06143697,0.032863301,,,,,,,
633,1_71_3,0.054685487,0.483852657,0.065872766,0.016407526,,,,,,,
634,1_71_4,0.05068082,0.878625841,0.051222302,0.014527693,,,,,,,
635,1_71_5,0.057104418,0.514452583,0.073542356,0.033871948,,,,,,,
636,1_71_6,0.050632363,0.65715577,0.051085259,0.002615602,,,,,,,
637,1_71_7,0.050579065,0.872838429,0.052569214,0.005027664,,,,,,,
638,1_71_8,0.055067815,0.422246682,0.067735069,0.021983365,,,,,,,
639,1_71_9,0.057387012,0.476965922,0.073699874,0.03054139,,,,,,,
640,1_72_1,0.05275432,0.614343281,0.060675685,0.031139887,,,,,,,
641,1_72_2,0.050515693,0.562138538,0.050875781,0.021458028,,,,,,,
642,1_72_3,0.051434221,0.523134602,0.053571407,0.005611621,,,,,,,
643,1_72_4,0.051125179,0.662257805,0.0530692,0.006413677,,,,,,,
644,1_72_5,0.053438273,0.571957288,0.062710139,0.04062581,,,,,,,
645,1_72_6,0.058687741,0.391001133,0.077075259,0.041379578,,,,,,,
646,1_72_7,0.05045552,0.656043841,0.051042081,0.003020309,,,,,,,
647,1_72_8,0.050924095,0.70437233,0.053931941,0.005819537,,,,,,,
648,1_72_9,0.051516495,0.491496203,0.054669986,0.044850107,,,,,,,
649,1_73_1,0.053133723,0.636926807,0.061652529,0.019902267,,,,,,,
650,1_73_2,0.057718678,0.437705752,0.074280377,0.048226377,,,,,,,
651,1_73_3,0.050778728,0.66442391,0.05055958,0.004538069,,,,,,,
652,1_73_4,0.050954767,0.634446918,0.05404286,0.008459373,,,,,,,
653,1_73_5,0.054758871,0.63091936,0.065974544,0.025565297,,,,,,,
654,1_73_6,0.055720357,0.680814827,0.068576341,0.053289428,,,,,,,
655,1_73_7,0.050512575,0.708135496,0.051962091,0.008164804,,,,,,,
656,1_73_8,0.05112566,0.724547157,0.053875798,0.011414898,,,,,,,
657,1_73_9,0.051119268,0.440092427,0.053024745,0.00501472,,,,,,,
658,1_74_1,0.051243691,0.6423222,0.052005189,0.007467742,,,,,,,
659,1_74_2,0.057192856,0.563197537,0.073420264,0.0284627,,,,,,,
660,1_74_3,0.051032746,0.457813435,0.053228049,0.004919552,,,,,,,
661,1_74_4,0.051085368,0.566633635,0.052416441,0.040210238,,,,,,,
662,1_74_5,0.050910964,0.661339754,0.052685328,0.006419214,,,,,,,
663,1_74_6,0.05444021,0.506702067,0.065342973,0.019213219,,,,,,,
664,1_74_7,0.052091682,0.631012412,0.058583896,0.049704501,,,,,,,
665,1_74_8,0.051970687,0.601187031,0.05856911,0.044582312,,,,,,,
666,1_74_9,0.050727325,0.617949975,0.050768452,0.003448681,,,,,,,
667,1_75_1,0.050980325,0.560139004,0.053011664,0.01525119,,,,,,,
668,1_75_2,0.051107347,0.400874346,0.052460833,0.004529543,,,,,,,
669,1_75_3,0.055876781,0.696910009,0.069431699,0.046875097,,,,,,,
670,1_75_4,0.056892871,0.567769665,0.072690653,0.042042895,,,,,,,
671,1_75_5,0.050515693,0.562138538,0.050875781,0.021458028,,,,,,,
672,1_75_6,0.051276684,0.605281388,0.053884668,0.006324586,,,,,,,
673,1_75_7,0.056022745,0.570659861,0.069936243,0.027859144,,,,,,,
674,1_75_8,0.051727683,0.57971992,0.057035125,0.023489938,,,,,,,
675,1_75_9,0.058504174,0.560593267,0.076521437,0.027349601,,,,,,,
676,1_76_1,0.050474264,0.6462717,0.050407222,0.020215033,,,,,,,
677,1_76_2,0.05224883,0.54294041,0.059712181,0.013869406,,,,,,,
678,1_76_3,0.051117608,0.45162097,0.05255652,0.040541168,,,,,,,
679,1_76_4,0.053279886,0.560556097,0.061465282,0.031598597,,,,,,,
680,1_76_5,0.051528623,0.482548602,0.05329837,0.02228981,,,,,,,
681,1_76_6,0.050878247,0.66126941,0.050770623,0.0031171,,,,,,,
682,1_76_7,0.051259924,0.627755314,0.054363633,0.01850005,,,,,,,
683,1_76_8,0.05120852,0.65169033,0.053716641,0.009898863,,,,,,,
684,1_76_9,0.057185946,0.504075178,0.073445729,0.035110618,,,,,,,
685,1_77_1,0.051266729,0.490617374,0.053104805,0.017426022,,,,,,,
686,1_77_2,0.051284836,0.459815039,0.053929619,0.028048046,,,,,,,
687,1_77_3,0.056469405,0.549552651,0.071852671,0.044274479,,,,,,,
688,1_77_4,0.050457251,0.697524352,0.051655829,0.019343164,,,,,,,
